genome_id,drug,label
573.48997,Gentamicin,0
573.48997,Meropenem,1
573.48998,Amikacin,0
573.48998,Ciprofloxacin,0
573.48998,Gentamicin,0
573.48998,Meropenem,0
573.48999,Amikacin,0
573.48999,Ciprofloxacin,0
573.48999,Gentamicin,0
573.48999,Meropenem,1
573.49000,Amikacin,0
573.49000,Ciprofloxacin,0
573.49000,Gentamicin,0
573.49000,Meropenem,0
573.49001,Amikacin,0
573.49001,Ciprofloxacin,0
573.49001,Gentamicin,0
573.49001,Meropenem,0
573.49002,Amikacin,0
573.49002,Ciprofloxacin,0
573.49002,Gentamicin,0
573.49002,Meropenem,0
573.49003,Amikacin,0
573.49003,Ciprofloxacin,0
573.49003,Gentamicin,0
573.49003,Meropenem,0
573.49004,Amikacin,0
573.49004,Ciprofloxacin,0
573.49004,Gentamicin,0
573.49004,Meropenem,0
573.49005,Amikacin,0
573.49005,Ciprofloxacin,1
573.49005,Gentamicin,1
573.49005,Meropenem,0
573.49006,Amikacin,0
573.49006,Ciprofloxacin,1
573.49006,Gentamicin,1
573.49006,Meropenem,0
573.49007,Amikacin,0
573.49007,Ciprofloxacin,1
573.49007,Gentamicin,1
573.49007,Meropenem,0
573.49008,Amikacin,0
573.49008,Ciprofloxacin,1
573.49008,Gentamicin,1
573.49008,Meropenem,0
573.49009,Amikacin,0
573.49009,Ciprofloxacin,1
573.49009,Gentamicin,1
573.49009,Meropenem,0
573.49010,Amikacin,0
573.49010,Ciprofloxacin,1
573.49010,Gentamicin,1
573.49010,Meropenem,0
573.49011,Amikacin,0
573.49011,Ciprofloxacin,1
573.49011,Gentamicin,1
573.49011,Meropenem,0
573.49012,Amikacin,0
573.49012,Ciprofloxacin,0
573.49012,Gentamicin,1
573.49012,Meropenem,0
573.49013,Amikacin,0
573.49013,Ciprofloxacin,0
573.49013,Gentamicin,1
573.49013,Meropenem,0
573.49014,Amikacin,0
573.49014,Ciprofloxacin,1
573.49014,Gentamicin,1
573.49014,Meropenem,0
573.49015,Amikacin,0
573.49015,Ciprofloxacin,1
573.49015,Gentamicin,1
573.49015,Meropenem,0
573.49016,Amikacin,0
573.49016,Ciprofloxacin,1
573.49016,Gentamicin,1
573.49016,Meropenem,0
573.49017,Amikacin,0
573.49017,Ciprofloxacin,1
573.49017,Gentamicin,1
573.49017,Meropenem,0
573.49018,Amikacin,0
573.49018,Ciprofloxacin,1
573.49018,Gentamicin,1
573.49018,Meropenem,0
573.49019,Amikacin,0
573.49019,Ciprofloxacin,0
573.49019,Gentamicin,1
573.49019,Meropenem,0
573.49020,Amikacin,1
573.49020,Ciprofloxacin,1
573.49020,Gentamicin,0
573.49020,Meropenem,1
573.49021,Amikacin,1
573.49021,Ciprofloxacin,1
573.49021,Gentamicin,1
573.49021,Meropenem,1
573.49022,Amikacin,1
573.49022,Ciprofloxacin,1
573.49022,Gentamicin,0
573.49022,Meropenem,0
573.49023,Amikacin,1
573.49023,Ciprofloxacin,1
573.49023,Gentamicin,0
573.49023,Meropenem,1
573.49024,Amikacin,1
573.49024,Ciprofloxacin,1
573.49024,Gentamicin,1
573.49024,Meropenem,1
573.49025,Amikacin,1
573.49025,Ciprofloxacin,1
573.49025,Gentamicin,1
573.49025,Meropenem,1
573.49026,Amikacin,1
573.49026,Ciprofloxacin,1
573.49026,Gentamicin,1
573.49026,Meropenem,1
573.49027,Amikacin,1
573.49027,Ciprofloxacin,1
573.49027,Gentamicin,1
573.49027,Meropenem,1
573.49028,Amikacin,0
573.49028,Ciprofloxacin,1
573.49028,Gentamicin,1
573.49028,Meropenem,1
573.49029,Amikacin,0
573.49029,Ciprofloxacin,1
573.49029,Gentamicin,1
573.49029,Meropenem,1
573.49030,Amikacin,0
573.49030,Ciprofloxacin,1
573.49030,Gentamicin,0
573.49030,Meropenem,0
573.49031,Amikacin,0
573.49031,Ciprofloxacin,0
573.49031,Gentamicin,0
573.49031,Meropenem,0
573.49032,Amikacin,0
573.49032,Ciprofloxacin,1
573.49032,Gentamicin,0
573.49032,Meropenem,0
573.49033,Amikacin,1
573.49033,Ciprofloxacin,1
573.49033,Gentamicin,0
573.49033,Meropenem,1
573.49034,Amikacin,0
573.49034,Ciprofloxacin,0
573.49034,Gentamicin,0
573.49034,Meropenem,0
573.49035,Amikacin,0
573.49035,Ciprofloxacin,1
573.49035,Gentamicin,0
573.49035,Meropenem,0
573.49036,Amikacin,0
573.49036,Ciprofloxacin,1
573.49036,Gentamicin,0
573.49036,Meropenem,1
573.49037,Amikacin,0
573.49037,Ciprofloxacin,1
573.49037,Gentamicin,0
573.49037,Meropenem,1
573.49038,Amikacin,1
573.49038,Ciprofloxacin,1
573.49038,Gentamicin,0
573.49038,Meropenem,1
573.49039,Amikacin,0
573.49039,Ciprofloxacin,1
573.49039,Gentamicin,1
573.49039,Meropenem,1
573.49040,Amikacin,0
573.49040,Ciprofloxacin,1
573.49040,Gentamicin,1
573.49040,Meropenem,1
573.49041,Amikacin,0
573.49041,Ciprofloxacin,1
573.49041,Gentamicin,1
573.49041,Meropenem,1
573.49042,Amikacin,0
573.49042,Ciprofloxacin,1
573.49042,Gentamicin,1
573.49042,Meropenem,1
573.49043,Amikacin,0
573.49043,Ciprofloxacin,1
573.49043,Gentamicin,1
573.49043,Meropenem,1
573.49044,Amikacin,1
573.49044,Ciprofloxacin,1
573.49044,Gentamicin,0
573.49044,Meropenem,1
573.49045,Amikacin,1
573.49045,Ciprofloxacin,1
573.49045,Gentamicin,0
573.49045,Meropenem,1
573.49046,Amikacin,1
573.49046,Ciprofloxacin,1
573.49046,Gentamicin,0
573.49046,Meropenem,1
573.49047,Amikacin,1
573.49047,Ciprofloxacin,1
573.49047,Gentamicin,1
573.49047,Meropenem,1
573.49048,Amikacin,0
573.49048,Ciprofloxacin,1
573.49048,Gentamicin,0
573.49048,Meropenem,0
573.49049,Amikacin,1
573.49049,Ciprofloxacin,1
573.49049,Gentamicin,0
573.49049,Meropenem,1
573.49050,Amikacin,1
573.49050,Ciprofloxacin,1
573.49050,Gentamicin,0
573.49050,Meropenem,1
573.49051,Amikacin,0
573.49051,Ciprofloxacin,1
573.49051,Gentamicin,0
573.49051,Meropenem,1
573.49052,Amikacin,0
573.49052,Ciprofloxacin,0
573.49052,Gentamicin,0
573.49052,Meropenem,1
573.49053,Amikacin,0
573.49053,Ciprofloxacin,1
573.49053,Gentamicin,0
573.49053,Meropenem,1
573.49054,Amikacin,1
573.49054,Ciprofloxacin,1
573.49054,Gentamicin,1
573.49054,Meropenem,1
573.49055,Amikacin,1
573.49055,Ciprofloxacin,1
573.49055,Gentamicin,1
573.49055,Meropenem,1
573.49056,Amikacin,0
573.49056,Ciprofloxacin,1
573.49056,Gentamicin,0
573.49056,Meropenem,1
573.49057,Amikacin,1
573.49057,Ciprofloxacin,1
573.49057,Gentamicin,0
573.49057,Meropenem,1
573.49058,Amikacin,0
573.49058,Ciprofloxacin,1
573.49058,Gentamicin,1
573.49058,Meropenem,1
573.49059,Amikacin,1
573.49059,Ciprofloxacin,1
573.49059,Gentamicin,1
573.49059,Meropenem,1
573.49060,Amikacin,0
573.49060,Ciprofloxacin,1
573.49060,Gentamicin,1
573.49060,Meropenem,1
573.49061,Amikacin,0
573.49061,Ciprofloxacin,1
573.49061,Gentamicin,0
573.49061,Meropenem,1
573.49062,Amikacin,1
573.49062,Ciprofloxacin,1
573.49062,Gentamicin,1
573.49062,Meropenem,1
573.49063,Amikacin,1
573.49063,Ciprofloxacin,1
573.49063,Gentamicin,1
573.49063,Meropenem,1
573.49064,Amikacin,1
573.49064,Ciprofloxacin,1
573.49064,Gentamicin,1
573.49064,Meropenem,1
573.49065,Amikacin,1
573.49065,Ciprofloxacin,1
573.49065,Gentamicin,1
573.49065,Meropenem,1
573.49066,Amikacin,0
573.49066,Ciprofloxacin,1
573.49066,Gentamicin,1
573.49066,Meropenem,1
573.49067,Amikacin,0
573.49067,Ciprofloxacin,1
573.49067,Gentamicin,0
573.49067,Meropenem,1
573.49068,Amikacin,0
573.49068,Ciprofloxacin,1
573.49068,Gentamicin,1
573.49068,Meropenem,1
573.49069,Amikacin,1
573.49069,Ciprofloxacin,1
573.49069,Gentamicin,0
573.49069,Meropenem,1
573.49070,Amikacin,0
573.49070,Ciprofloxacin,1
573.49070,Gentamicin,1
573.49070,Meropenem,1
573.49071,Amikacin,1
573.49071,Ciprofloxacin,1
573.49071,Gentamicin,1
573.49071,Meropenem,1
573.49072,Amikacin,0
573.49072,Ciprofloxacin,1
573.49072,Gentamicin,1
573.49072,Meropenem,1
573.49073,Amikacin,0
573.49073,Ciprofloxacin,1
573.49073,Gentamicin,1
573.49073,Meropenem,1
573.49074,Amikacin,0
573.49074,Ciprofloxacin,1
573.49074,Gentamicin,1
573.49074,Meropenem,0
573.49075,Amikacin,0
573.49075,Ciprofloxacin,0
573.49075,Gentamicin,1
573.49075,Meropenem,0
573.49076,Amikacin,0
573.49076,Ciprofloxacin,1
573.49076,Gentamicin,1
573.49076,Meropenem,0
573.49077,Amikacin,0
573.49077,Ciprofloxacin,1
573.49077,Gentamicin,1
573.49077,Meropenem,0
573.49078,Amikacin,0
573.49078,Ciprofloxacin,1
573.49078,Gentamicin,1
573.49078,Meropenem,0
573.49079,Amikacin,0
573.49079,Ciprofloxacin,0
573.49079,Gentamicin,1
573.49079,Meropenem,1
573.49080,Amikacin,1
573.49080,Ciprofloxacin,1
573.49080,Gentamicin,0
573.49080,Meropenem,0
573.49081,Amikacin,0
573.49081,Ciprofloxacin,0
573.49081,Gentamicin,0
573.49081,Meropenem,0
573.49082,Amikacin,0
573.49082,Ciprofloxacin,0
573.49082,Gentamicin,0
573.49082,Meropenem,0
573.49083,Amikacin,0
573.49083,Ciprofloxacin,0
573.49083,Gentamicin,0
573.49083,Meropenem,0
573.49084,Amikacin,0
573.49084,Ciprofloxacin,0
573.49084,Gentamicin,0
573.49084,Meropenem,0
573.49085,Amikacin,0
573.49085,Ciprofloxacin,0
573.49085,Gentamicin,0
573.49085,Meropenem,0
573.49086,Amikacin,0
573.49086,Ciprofloxacin,0
573.49086,Gentamicin,0
573.49086,Meropenem,0
573.49087,Amikacin,0
573.49087,Ciprofloxacin,0
573.49087,Gentamicin,0
573.49087,Meropenem,1
573.49088,Amikacin,0
573.49088,Ciprofloxacin,0
573.49088,Gentamicin,1
573.49088,Meropenem,1
573.49089,Amikacin,0
573.49089,Ciprofloxacin,0
573.49089,Gentamicin,1
573.49089,Meropenem,0
573.49090,Amikacin,0
573.49090,Ciprofloxacin,1
573.49090,Gentamicin,0
573.49090,Meropenem,1
573.49091,Amikacin,0
573.49091,Ciprofloxacin,0
573.49091,Gentamicin,0
573.49091,Meropenem,1
573.49092,Amikacin,0
573.49092,Ciprofloxacin,1
573.49092,Gentamicin,0
573.49092,Meropenem,1
573.49093,Amikacin,0
573.49093,Ciprofloxacin,0
573.49093,Gentamicin,0
573.49093,Meropenem,0
573.49094,Amikacin,0
573.49094,Ciprofloxacin,0
573.49094,Gentamicin,1
573.49094,Meropenem,1
573.49095,Amikacin,0
573.49095,Ciprofloxacin,0
573.49095,Gentamicin,0
573.49095,Meropenem,0
573.49096,Amikacin,0
573.49096,Ciprofloxacin,0
573.49096,Gentamicin,0
573.49096,Meropenem,0
573.49097,Amikacin,0
573.49097,Ciprofloxacin,0
573.49097,Gentamicin,0
573.49097,Meropenem,0
573.49098,Amikacin,0
573.49098,Ciprofloxacin,0
573.49098,Gentamicin,0
573.49098,Meropenem,0
573.49099,Amikacin,0
573.49099,Ciprofloxacin,0
573.49099,Gentamicin,0
573.49099,Meropenem,0
573.49100,Amikacin,0
573.49100,Ciprofloxacin,0
573.49100,Gentamicin,0
573.49100,Meropenem,0
573.49101,Amikacin,0
573.49101,Ciprofloxacin,0
573.49101,Gentamicin,0
573.49101,Meropenem,0
573.49102,Amikacin,0
573.49102,Ciprofloxacin,0
573.49102,Gentamicin,0
573.49102,Meropenem,0
573.49103,Amikacin,0
573.49103,Ciprofloxacin,0
573.49103,Gentamicin,0
573.49103,Meropenem,0
573.49104,Amikacin,0
573.49104,Ciprofloxacin,0
573.49104,Gentamicin,0
573.49104,Meropenem,0
573.49105,Amikacin,0
573.49105,Ciprofloxacin,0
573.49105,Gentamicin,0
573.49105,Meropenem,0
573.49106,Amikacin,0
573.49106,Ciprofloxacin,0
573.49106,Gentamicin,0
573.49106,Meropenem,0
573.49107,Amikacin,0
573.49107,Ciprofloxacin,0
573.49107,Gentamicin,0
573.49107,Meropenem,0
573.49108,Amikacin,0
573.49108,Ciprofloxacin,0
573.49108,Gentamicin,0
573.49108,Meropenem,0
573.49109,Amikacin,0
573.49109,Ciprofloxacin,0
573.49109,Gentamicin,0
573.49109,Meropenem,0
573.49110,Amikacin,0
573.49110,Ciprofloxacin,0
573.49110,Gentamicin,0
573.49110,Meropenem,0
573.49111,Amikacin,1
573.49111,Ciprofloxacin,1
573.49111,Gentamicin,1
573.49111,Meropenem,0
573.49112,Amikacin,1
573.49112,Ciprofloxacin,1
573.49112,Gentamicin,1
573.49112,Meropenem,0
573.49113,Amikacin,0
573.49113,Ciprofloxacin,1
573.49113,Gentamicin,1
573.49113,Meropenem,1
573.49114,Amikacin,0
573.49114,Ciprofloxacin,1
573.49114,Gentamicin,1
573.49114,Meropenem,1
573.49115,Amikacin,0
573.49115,Ciprofloxacin,1
573.49115,Gentamicin,1
573.49115,Meropenem,1
573.49116,Amikacin,0
573.49116,Ciprofloxacin,1
573.49116,Gentamicin,1
573.49116,Meropenem,1
573.49117,Amikacin,0
573.49117,Ciprofloxacin,1
573.49117,Gentamicin,1
573.49117,Meropenem,1
573.49118,Amikacin,0
573.49118,Ciprofloxacin,1
573.49118,Gentamicin,0
573.49118,Meropenem,0
573.49119,Amikacin,0
573.49119,Ciprofloxacin,1
573.49119,Gentamicin,0
573.49119,Meropenem,0
573.49120,Amikacin,0
573.49120,Ciprofloxacin,1
573.49120,Gentamicin,1
573.49120,Meropenem,1
573.49121,Amikacin,0
573.49121,Ciprofloxacin,1
573.49121,Gentamicin,1
573.49121,Meropenem,1
573.49122,Amikacin,0
573.49122,Ciprofloxacin,1
573.49122,Gentamicin,1
573.49122,Meropenem,1
573.49123,Amikacin,0
573.49123,Ciprofloxacin,1
573.49123,Gentamicin,1
573.49123,Meropenem,1
573.49124,Amikacin,0
573.49124,Ciprofloxacin,1
573.49124,Gentamicin,1
573.49124,Meropenem,1
573.49125,Amikacin,0
573.49125,Ciprofloxacin,1
573.49125,Gentamicin,0
573.49125,Meropenem,1
573.49126,Amikacin,0
573.49126,Ciprofloxacin,1
573.49126,Gentamicin,1
573.49126,Meropenem,1
573.49127,Amikacin,0
573.49127,Ciprofloxacin,1
573.49127,Gentamicin,0
573.49127,Meropenem,1
573.49128,Amikacin,0
573.49128,Ciprofloxacin,1
573.49128,Gentamicin,1
573.49128,Meropenem,1
573.49129,Amikacin,0
573.49129,Ciprofloxacin,1
573.49129,Gentamicin,1
573.49129,Meropenem,1
573.49130,Amikacin,1
573.49130,Ciprofloxacin,1
573.49130,Gentamicin,0
573.49130,Meropenem,1
573.49131,Amikacin,0
573.49131,Ciprofloxacin,1
573.49131,Gentamicin,0
573.49131,Meropenem,0
573.49132,Amikacin,0
573.49132,Ciprofloxacin,1
573.49132,Gentamicin,1
573.49132,Meropenem,1
573.49133,Amikacin,0
573.49133,Ciprofloxacin,1
573.49133,Gentamicin,1
573.49133,Meropenem,1
573.49134,Amikacin,0
573.49134,Ciprofloxacin,1
573.49134,Gentamicin,0
573.49134,Meropenem,1
573.49135,Amikacin,0
573.49135,Ciprofloxacin,1
573.49135,Gentamicin,1
573.49135,Meropenem,1
573.49136,Amikacin,0
573.49136,Ciprofloxacin,1
573.49136,Gentamicin,1
573.49136,Meropenem,1
573.49137,Amikacin,0
573.49137,Ciprofloxacin,1
573.49137,Gentamicin,1
573.49137,Meropenem,1
573.49138,Amikacin,0
573.49138,Ciprofloxacin,1
573.49138,Gentamicin,1
573.49138,Meropenem,1
573.49139,Amikacin,0
573.49139,Ciprofloxacin,1
573.49139,Gentamicin,1
573.49139,Meropenem,1
573.49140,Amikacin,0
573.49140,Ciprofloxacin,1
573.49140,Gentamicin,1
573.49140,Meropenem,0
573.49141,Amikacin,0
573.49141,Ciprofloxacin,1
573.49141,Gentamicin,1
573.49141,Meropenem,1
573.49142,Amikacin,0
573.49142,Ciprofloxacin,1
573.49142,Gentamicin,0
573.49142,Meropenem,0
573.49143,Amikacin,0
573.49143,Ciprofloxacin,0
573.49143,Gentamicin,0
573.49143,Meropenem,0
573.49144,Amikacin,0
573.49144,Ciprofloxacin,1
573.49144,Gentamicin,0
573.49144,Meropenem,1
573.49145,Amikacin,0
573.49145,Ciprofloxacin,1
573.49145,Gentamicin,1
573.49145,Meropenem,0
573.49146,Amikacin,0
573.49146,Ciprofloxacin,0
573.49146,Gentamicin,0
573.49146,Meropenem,0
573.49147,Amikacin,0
573.49147,Ciprofloxacin,1
573.49147,Gentamicin,1
573.49147,Meropenem,0
573.49148,Amikacin,0
573.49148,Ciprofloxacin,0
573.49148,Gentamicin,1
573.49148,Meropenem,0
573.49149,Amikacin,0
573.49149,Ciprofloxacin,0
573.49149,Gentamicin,0
573.49149,Meropenem,0
573.49150,Amikacin,0
573.49150,Ciprofloxacin,1
573.49150,Gentamicin,1
573.49150,Meropenem,0
573.49151,Amikacin,0
573.49151,Ciprofloxacin,1
573.49151,Gentamicin,1
573.49151,Meropenem,0
573.49152,Amikacin,0
573.49152,Ciprofloxacin,0
573.49152,Gentamicin,0
573.49152,Meropenem,0
573.49153,Amikacin,0
573.49153,Ciprofloxacin,1
573.49153,Gentamicin,1
573.49153,Meropenem,0
573.49154,Amikacin,0
573.49154,Ciprofloxacin,1
573.49154,Gentamicin,1
573.49154,Meropenem,0
573.49155,Amikacin,0
573.49155,Ciprofloxacin,1
573.49155,Gentamicin,0
573.49155,Meropenem,0
573.49156,Amikacin,0
573.49156,Ciprofloxacin,0
573.49156,Gentamicin,0
573.49156,Meropenem,0
573.49157,Amikacin,0
573.49157,Ciprofloxacin,1
573.49157,Gentamicin,0
573.49157,Meropenem,0
573.49158,Amikacin,0
573.49158,Ciprofloxacin,1
573.49158,Gentamicin,1
573.49158,Meropenem,0
573.49159,Amikacin,0
573.49159,Ciprofloxacin,0
573.49159,Gentamicin,0
573.49159,Meropenem,0
573.49160,Amikacin,0
573.49160,Ciprofloxacin,0
573.49160,Gentamicin,0
573.49160,Meropenem,0
573.49161,Amikacin,0
573.49161,Ciprofloxacin,1
573.49161,Gentamicin,1
573.49161,Meropenem,0
573.49162,Amikacin,0
573.49162,Ciprofloxacin,1
573.49162,Gentamicin,0
573.49162,Meropenem,0
573.49163,Amikacin,0
573.49163,Ciprofloxacin,1
573.49163,Gentamicin,1
573.49163,Meropenem,1
573.49164,Amikacin,0
573.49164,Ciprofloxacin,0
573.49164,Gentamicin,0
573.49164,Meropenem,0
573.49995,Amikacin,0
573.49995,Ceftazidime,1
573.49995,Ciprofloxacin,1
573.49995,Gentamicin,1
573.49995,Meropenem,1
573.49995,Tigecycline,0
573.49996,Amikacin,0
573.49996,Ceftazidime,1
573.49996,Ciprofloxacin,1
573.49996,Gentamicin,1
573.49996,Meropenem,1
573.49996,Tigecycline,0
573.49997,Amikacin,0
573.49997,Ceftazidime,1
573.49997,Ciprofloxacin,1
573.49997,Gentamicin,0
573.49997,Meropenem,1
573.49997,Tigecycline,0
573.49998,Amikacin,1
573.49998,Ceftazidime,1
573.49998,Ciprofloxacin,1
573.49998,Gentamicin,1
573.49998,Meropenem,1
573.49998,Tigecycline,0
573.50000,Amikacin,0
573.50000,Ceftazidime,1
573.50000,Ciprofloxacin,1
573.50000,Meropenem,0
573.50000,Tigecycline,1
573.50183,Gentamicin,0
573.50183,Meropenem,0
573.50395,Amikacin,0
573.50395,Ciprofloxacin,0
573.50395,Gentamicin,0
573.50395,Meropenem,0
573.50396,Amikacin,0
573.50396,Ciprofloxacin,0
573.50396,Gentamicin,0
573.50396,Meropenem,0
573.50397,Amikacin,0
573.50397,Ciprofloxacin,0
573.50397,Gentamicin,0
573.50397,Meropenem,0
573.50417,Amikacin,0
573.50417,Ciprofloxacin,0
573.50417,Gentamicin,0
573.50417,Meropenem,0
573.50418,Amikacin,0
573.50418,Ciprofloxacin,0
573.50418,Gentamicin,0
573.50418,Meropenem,0
573.50419,Amikacin,0
573.50419,Ciprofloxacin,0
573.50419,Gentamicin,0
573.50419,Meropenem,0
573.50420,Amikacin,0
573.50420,Ciprofloxacin,0
573.50420,Gentamicin,0
573.50420,Meropenem,0
573.50421,Amikacin,0
573.50421,Ciprofloxacin,0
573.50421,Gentamicin,0
573.50421,Meropenem,0
573.50422,Amikacin,0
573.50422,Ciprofloxacin,0
573.50422,Gentamicin,0
573.50422,Meropenem,0
573.50423,Amikacin,0
573.50423,Ciprofloxacin,0
573.50423,Gentamicin,0
573.50423,Meropenem,0
573.50424,Amikacin,0
573.50424,Ciprofloxacin,0
573.50424,Gentamicin,0
573.50424,Meropenem,0
573.50425,Amikacin,0
573.50425,Ciprofloxacin,0
573.50425,Gentamicin,0
573.50425,Meropenem,0
573.50426,Amikacin,0
573.50426,Ciprofloxacin,0
573.50426,Gentamicin,0
573.50426,Meropenem,0
573.50427,Amikacin,0
573.50427,Ciprofloxacin,0
573.50427,Gentamicin,0
573.50427,Meropenem,0
573.50428,Amikacin,0
573.50428,Ciprofloxacin,0
573.50428,Gentamicin,0
573.50428,Meropenem,0
573.50429,Amikacin,0
573.50429,Ciprofloxacin,0
573.50429,Gentamicin,0
573.50429,Meropenem,0
573.50430,Amikacin,0
573.50430,Ciprofloxacin,0
573.50430,Gentamicin,0
573.50430,Meropenem,0
573.50431,Amikacin,0
573.50431,Ciprofloxacin,0
573.50431,Gentamicin,0
573.50431,Meropenem,0
573.50432,Amikacin,0
573.50432,Ciprofloxacin,0
573.50432,Gentamicin,0
573.50432,Meropenem,0
573.50433,Amikacin,0
573.50433,Ciprofloxacin,1
573.50433,Gentamicin,0
573.50433,Meropenem,1
573.50434,Amikacin,0
573.50434,Ciprofloxacin,0
573.50434,Gentamicin,0
573.50434,Meropenem,0
573.50435,Amikacin,0
573.50435,Ciprofloxacin,0
573.50435,Gentamicin,0
573.50435,Meropenem,0
573.50436,Amikacin,0
573.50436,Ciprofloxacin,0
573.50436,Gentamicin,0
573.50436,Meropenem,0
573.50437,Amikacin,0
573.50437,Ciprofloxacin,0
573.50437,Gentamicin,0
573.50437,Meropenem,0
573.50438,Amikacin,0
573.50438,Ciprofloxacin,0
573.50438,Gentamicin,0
573.50438,Meropenem,0
573.50439,Amikacin,0
573.50439,Ciprofloxacin,0
573.50439,Gentamicin,0
573.50439,Meropenem,0
573.50440,Amikacin,0
573.50440,Ciprofloxacin,0
573.50440,Gentamicin,0
573.50440,Meropenem,0
573.50441,Amikacin,0
573.50441,Ciprofloxacin,0
573.50441,Gentamicin,0
573.50441,Meropenem,0
573.50442,Amikacin,0
573.50442,Ciprofloxacin,1
573.50442,Gentamicin,1
573.50442,Meropenem,0
573.50443,Amikacin,0
573.50443,Ciprofloxacin,0
573.50443,Gentamicin,0
573.50443,Meropenem,0
573.50444,Amikacin,0
573.50444,Ciprofloxacin,0
573.50444,Gentamicin,0
573.50444,Meropenem,0
573.50445,Amikacin,0
573.50445,Ciprofloxacin,0
573.50445,Gentamicin,0
573.50445,Meropenem,0
573.50446,Amikacin,0
573.50446,Ciprofloxacin,1
573.50446,Gentamicin,0
573.50446,Meropenem,1
573.50447,Amikacin,0
573.50447,Ciprofloxacin,0
573.50447,Gentamicin,0
573.50447,Meropenem,0
573.50448,Amikacin,0
573.50448,Ciprofloxacin,1
573.50448,Gentamicin,0
573.50448,Meropenem,1
573.50449,Amikacin,1
573.50449,Ciprofloxacin,1
573.50449,Gentamicin,0
573.50449,Meropenem,1
573.50450,Amikacin,0
573.50450,Ciprofloxacin,1
573.50450,Gentamicin,1
573.50450,Meropenem,0
573.50451,Amikacin,0
573.50451,Ciprofloxacin,1
573.50451,Gentamicin,0
573.50451,Meropenem,0
573.50452,Amikacin,0
573.50452,Ciprofloxacin,1
573.50452,Gentamicin,0
573.50452,Meropenem,0
573.50453,Amikacin,0
573.50453,Ciprofloxacin,1
573.50453,Gentamicin,0
573.50453,Meropenem,0
573.50454,Amikacin,0
573.50454,Ciprofloxacin,1
573.50454,Gentamicin,0
573.50454,Meropenem,0
573.50455,Amikacin,1
573.50455,Ciprofloxacin,1
573.50455,Gentamicin,1
573.50455,Meropenem,1
573.50456,Amikacin,0
573.50456,Ciprofloxacin,1
573.50456,Gentamicin,1
573.50456,Meropenem,1
573.50457,Amikacin,1
573.50457,Ciprofloxacin,1
573.50457,Gentamicin,0
573.50457,Meropenem,1
573.50458,Amikacin,1
573.50458,Ciprofloxacin,1
573.50458,Gentamicin,1
573.50458,Meropenem,1
573.50459,Amikacin,0
573.50459,Ciprofloxacin,1
573.50459,Gentamicin,1
573.50459,Meropenem,1
573.50460,Amikacin,0
573.50460,Ciprofloxacin,0
573.50460,Gentamicin,0
573.50460,Meropenem,1
573.50461,Amikacin,0
573.50461,Ciprofloxacin,1
573.50461,Gentamicin,0
573.50461,Meropenem,1
573.50462,Amikacin,0
573.50462,Ciprofloxacin,0
573.50462,Gentamicin,0
573.50462,Meropenem,1
573.50463,Amikacin,0
573.50463,Ciprofloxacin,1
573.50463,Gentamicin,1
573.50463,Meropenem,0
573.50464,Amikacin,0
573.50464,Ciprofloxacin,0
573.50464,Gentamicin,1
573.50464,Meropenem,0
573.50465,Amikacin,0
573.50465,Ciprofloxacin,0
573.50465,Gentamicin,1
573.50465,Meropenem,0
573.50466,Amikacin,0
573.50466,Ciprofloxacin,1
573.50466,Gentamicin,1
573.50466,Meropenem,0
573.50467,Amikacin,0
573.50467,Ciprofloxacin,1
573.50467,Gentamicin,0
573.50467,Meropenem,0
573.50468,Amikacin,0
573.50468,Ciprofloxacin,1
573.50468,Gentamicin,1
573.50468,Meropenem,0
573.50469,Amikacin,0
573.50469,Ciprofloxacin,1
573.50469,Gentamicin,0
573.50469,Meropenem,0
573.50470,Amikacin,0
573.50470,Ciprofloxacin,0
573.50470,Gentamicin,0
573.50470,Meropenem,0
573.50471,Amikacin,1
573.50471,Ciprofloxacin,1
573.50471,Gentamicin,1
573.50471,Meropenem,0
573.50472,Amikacin,0
573.50472,Ciprofloxacin,1
573.50472,Gentamicin,1
573.50472,Meropenem,0
573.50473,Amikacin,0
573.50473,Ciprofloxacin,1
573.50473,Gentamicin,1
573.50473,Meropenem,0
573.50474,Amikacin,0
573.50474,Ciprofloxacin,0
573.50474,Gentamicin,0
573.50474,Meropenem,1
573.50475,Amikacin,0
573.50475,Ciprofloxacin,1
573.50475,Gentamicin,1
573.50475,Meropenem,0
573.50476,Amikacin,0
573.50476,Ciprofloxacin,1
573.50476,Gentamicin,0
573.50476,Meropenem,0
573.50477,Amikacin,0
573.50477,Ciprofloxacin,1
573.50477,Gentamicin,1
573.50477,Meropenem,1
573.50478,Amikacin,0
573.50478,Ciprofloxacin,1
573.50478,Gentamicin,0
573.50478,Meropenem,0
573.50479,Amikacin,0
573.50479,Ciprofloxacin,0
573.50479,Gentamicin,0
573.50479,Meropenem,0
573.50480,Amikacin,0
573.50480,Ciprofloxacin,1
573.50480,Gentamicin,0
573.50480,Meropenem,0
573.50481,Amikacin,0
573.50481,Ciprofloxacin,1
573.50481,Gentamicin,0
573.50481,Meropenem,1
573.50482,Amikacin,0
573.50482,Ciprofloxacin,1
573.50482,Gentamicin,1
573.50482,Meropenem,0
573.50483,Amikacin,0
573.50483,Ciprofloxacin,0
573.50483,Gentamicin,1
573.50483,Meropenem,0
